323.42358	725	
323.97728	734	
324.53099	725	
325.08469	728	
325.6384	733	
326.1921	729	
326.74581	727	
327.29952	727	
327.85322	724	
328.40693	726	
328.96064	730	
329.51435	730	
330.06806	730	
330.62178	729	
331.17549	730	
331.7292	727	
332.28292	733	
332.83663	735	
333.39034	729	
333.94406	727	
334.49778	730	
335.05149	733	
335.60521	729	
336.15893	727	
336.71265	729	
337.26637	732	
337.82009	730	
338.37381	735	
338.92754	728	
339.48126	736	
340.03498	733	
340.58871	729	
341.14243	734	
341.69616	728	
342.24989	734	
342.80361	737	
343.35734	731	
343.91107	733	
344.4648	738	
345.01853	731	
345.57226	734	
346.12599	731	
346.67973	729	
347.23346	732	
347.78719	738	
348.34093	730	
348.89466	729	
349.4484	732	
350.00214	734	
350.55587	731	
351.10961	733	
351.66335	739	
352.21709	729	
352.77083	728	
353.32457	733	
353.87831	731	
354.43206	735	
354.9858	735	
355.53954	729	
356.09329	732	
356.64703	735	
357.20078	736	
357.75453	734	
358.30827	736	
358.86202	731	
359.41577	732	
359.96952	737	
360.52327	735	
361.07702	731	
361.63077	729	
362.18453	728	
362.73828	734	
363.29203	734	
363.84579	735	
364.39954	732	
364.9533	729	
365.50706	725	
366.06081	735	
366.61457	737	
367.16833	734	
367.72209	743	
368.27585	733	
368.82961	737	
369.38337	735	
369.93714	728	
370.4909	730	
371.04466	729	
371.59843	733	
372.15219	737	
372.70596	733	
373.25973	728	
373.81349	736	
374.36726	733	
374.92103	737	
375.4748	736	
376.02857	728	
376.58234	734	
377.13611	734	
377.68989	735	
378.24366	738	
378.79743	733	
379.35121	735	
379.90498	727	
380.45876	733	
381.01254	736	
381.56632	737	
382.12009	731	
382.67387	734	
383.22765	732	
383.78143	737	
384.33521	733	
384.889	733	
385.44278	737	
385.99656	735	
386.55035	734	
387.10413	729	
387.65792	737	
388.2117	738	
388.76549	736	
389.31928	732	
389.87307	732	
390.42685	730	
390.98064	735	
391.53443	730	
392.08823	739	
392.64202	730	
393.19581	730	
393.7496	735	
394.3034	731	
394.85719	735	
395.41099	739	
395.96478	735	
396.51858	726	
397.07238	732	
397.62618	732	
398.17998	736	
398.73378	734	
399.28758	735	
399.84138	736	
400.39518	742	
400.94898	739	
401.50279	743	
402.05659	738	
402.6104	737	
403.1642	734	
403.71801	736	
404.27181	738	
404.82562	736	
405.37943	735	
405.93324	732	
406.48705	732	
407.04086	736	
407.59467	734	
408.14848	733	
408.7023	735	
409.25611	737	
409.80992	730	
410.36374	736	
410.91755	732	
411.47137	737	
412.02519	729	
412.57901	737	
413.13282	730	
413.68664	729	
414.24046	739	
414.79428	738	
415.34811	738	
415.90193	736	
416.45575	736	
417.00957	729	
417.5634	738	
418.11722	734	
418.67105	734	
419.22488	730	
419.7787	732	
420.33253	737	
420.88636	732	
421.44019	737	
421.99402	731	
422.54785	738	
423.10168	740	
423.65551	734	
424.20934	736	
424.76318	734	
425.31701	738	
425.87085	734	
426.42468	736	
426.97852	735	
427.53236	736	
428.08619	733	
428.64003	735	
429.19387	735	
429.74771	734	
430.30155	730	
430.85539	731	
431.40924	739	
431.96308	740	
432.51692	732	
433.07077	733	
433.62461	741	
434.17846	730	
434.7323	739	
435.28615	736	
435.84	739	
436.39385	736	
436.9477	729	
437.50155	736	
438.0554	740	
438.60925	737	
439.1631	736	
439.71696	739	
440.27081	739	
440.82466	741	
441.37852	736	
441.93237	736	
442.48623	742	
443.04009	734	
443.59395	736	
444.1478	736	
444.70166	738	
445.25552	732	
445.80938	741	
446.36325	738	
446.91711	745	
447.47097	740	
448.02484	741	
448.5787	740	
449.13256	739	
449.68643	736	
450.2403	739	
450.79416	739	
451.34803	734	
451.9019	739	
452.45577	740	
453.00964	743	
453.56351	740	
454.11738	736	
454.67125	734	
455.22513	730	
455.779	738	
456.33288	747	
456.88675	733	
457.44063	742	
457.9945	741	
458.54838	738	
459.10226	739	
459.65614	737	
460.21002	740	
460.7639	735	
461.31778	736	
461.87166	737	
462.42554	740	
462.97943	741	
463.53331	731	
464.08719	739	
464.64108	734	
465.19496	735	
465.74885	739	
466.30274	738	
466.85663	739	
467.41052	737	
467.9644	741	
468.51829	734	
469.07219	738	
469.62608	740	
470.17997	736	
470.73386	734	
471.28776	735	
471.84165	731	
472.39555	733	
472.94944	734	
473.50334	736	
474.05724	732	
474.61113	735	
475.16503	740	
475.71893	734	
476.27283	739	
476.82673	744	
477.38064	731	
477.93454	743	
478.48844	733	
479.04234	734	
479.59625	737	
480.15015	729	
480.70406	733	
481.25797	734	
481.81187	741	
482.36578	738	
482.91969	736	
483.4736	742	
484.02751	742	
484.58142	735	
485.13533	732	
485.68925	738	
486.24316	735	
486.79707	746	
487.35099	738	
487.9049	735	
488.45882	736	
489.01274	736	
489.56665	738	
490.12057	741	
490.67449	725	
491.22841	742	
491.78233	736	
492.33625	735	
492.89017	735	
493.4441	738	
493.99802	746	
494.55194	738	
495.10587	742	
495.65979	739	
496.21372	741	
496.76765	740	
497.32157	743	
497.8755	740	
498.42943	743	
498.98336	735	
499.53729	732	
500.09122	743	
500.64515	737	
501.19909	736	
501.75302	735	
502.30695	736	
502.86089	739	
503.41482	734	
503.96876	735	
504.5227	732	
505.07663	742	
505.63057	736	
506.18451	735	
506.73845	741	
507.29239	735	
507.84633	737	
508.40027	739	
508.95422	738	
509.50816	737	
510.0621	742	
510.61605	739	
511.16999	739	
511.72394	734	
512.27789	736	
512.83183	738	
513.38578	740	
513.93973	747	
514.49368	742	
515.04763	733	
515.60158	740	
516.15553	744	
516.70949	738	
517.26344	739	
517.81739	743	
518.37135	744	
518.9253	741	
519.47926	743	
520.03322	737	
520.58718	734	
521.14113	735	
521.69509	741	
522.24905	740	
522.80301	740	
523.35697	738	
523.91094	745	
524.4649	745	
525.01886	751	
525.57283	740	
526.12679	739	
526.68076	736	
527.23472	750	
527.78869	734	
528.34266	730	
528.89663	743	
529.45059	749	
530.00456	744	
530.55853	746	
531.11251	738	
531.66648	745	
532.22045	737	
532.77442	741	
533.3284	741	
533.88237	736	
534.43635	741	
534.99032	738	
535.5443	748	
536.09828	744	
536.65226	738	
537.20624	734	
537.76022	738	
538.3142	739	
538.86818	740	
539.42216	743	
539.97614	744	
540.53013	739	
541.08411	740	
541.6381	732	
542.19208	742	
542.74607	740	
543.30005	745	
543.85404	735	
544.40803	739	
544.96202	755	
545.51601	734	
546.07	741	
546.62399	742	
547.17798	749	
547.73198	743	
548.28597	738	
548.83996	739	
549.39396	745	
549.94795	740	
550.50195	738	
551.05595	739	
551.60995	741	
552.16394	742	
552.71794	735	
553.27194	737	
553.82594	742	
554.37994	742	
554.93395	737	
555.48795	738	
556.04195	743	
556.59596	741	
557.14996	738	
557.70397	741	
558.25797	739	
558.81198	744	
559.36599	743	
559.92	759	
560.47401	733	
561.02802	744	
561.58203	738	
562.13604	739	
562.69005	744	
563.24406	734	
563.79808	743	
564.35209	740	
564.90611	751	
565.46012	738	
566.01414	739	
566.56816	743	
567.12217	745	
567.67619	739	
568.23021	733	
568.78423	746	
569.33825	740	
569.89227	739	
570.4463	739	
571.00032	742	
571.55434	746	
572.10837	742	
572.66239	741	
573.21642	748	
573.77044	740	
574.32447	738	
574.8785	739	
575.43253	735	
575.98656	743	
576.54059	746	
577.09462	740	
577.64865	749	
578.20268	744	
578.75671	739	
579.31075	740	
579.86478	750	
580.41882	742	
580.97285	743	
581.52689	748	
582.08093	744	
582.63496	743	
583.189	748	
583.74304	739	
584.29708	749	
584.85112	738	
585.40516	745	
585.95921	743	
586.51325	749	
587.06729	744	
587.62134	747	
588.17538	742	
588.72943	743	
589.28348	740	
589.83752	745	
590.39157	743	
590.94562	739	
591.49967	748	
592.05372	752	
592.60777	750	
593.16182	736	
593.71587	745	
594.26993	741	
594.82398	735	
595.37803	738	
595.93209	744	
596.48615	743	
597.0402	742	
597.59426	748	
598.14832	741	
598.70238	745	
599.25644	739	
599.8105	752	
600.36456	749	
600.91862	748	
601.47268	743	
602.02674	747	
602.58081	744	
603.13487	745	
603.68894	745	
604.243	746	
604.79707	748	
605.35114	748	
605.9052	740	
606.45927	745	
607.01334	758	
607.56741	744	
608.12148	746	
608.67556	748	
609.22963	746	
609.7837	751	
610.33777	753	
610.89185	750	
611.44592	747	
612	749	
612.55408	742	
613.10815	761	
613.66223	748	
614.21631	754	
614.77039	750	
615.32447	755	
615.87855	749	
616.43263	746	
616.98672	750	
617.5408	744	
618.09488	743	
618.64897	748	
619.20305	736	
619.75714	748	
620.31122	751	
620.86531	740	
621.4194	744	
621.97349	745	
622.52758	750	
623.08167	748	
623.63576	754	
624.18985	754	
624.74394	747	
625.29804	744	
625.85213	750	
626.40623	747	
626.96032	752	
627.51442	747	
628.06851	750	
628.62261	749	
629.17671	745	
629.73081	745	
630.28491	750	
630.83901	744	
631.39311	744	
631.94721	748	
632.50131	745	
633.05542	744	
633.60952	752	
634.16362	753	
634.71773	749	
635.27184	757	
635.82594	748	
636.38005	748	
636.93416	750	
637.48827	745	
638.04238	749	
638.59649	744	
639.1506	756	
639.70471	745	
640.25882	752	
640.81294	745	
641.36705	751	
641.92116	748	
642.47528	753	
643.0294	750	
643.58351	743	
644.13763	750	
644.69175	748	
645.24587	750	
645.79999	754	
646.35411	747	
646.90823	753	
647.46235	752	
648.01647	745	
648.5706	754	
649.12472	749	
649.67884	747	
650.23297	752	
650.7871	754	
651.34122	744	
651.89535	744	
652.44948	751	
653.00361	745	
653.55774	747	
654.11187	753	
654.666	753	
655.22013	751	
655.77426	747	
656.3284	746	
656.88253	746	
657.43667	743	
657.9908	749	
658.54494	744	
659.09907	757	
659.65321	748	
660.20735	739	
660.76149	748	
661.31563	751	
661.86977	754	
662.42391	743	
662.97805	747	
663.5322	756	
664.08634	741	
664.64048	746	
665.19463	755	
665.74877	754	
666.30292	747	
666.85707	756	
667.41121	754	
667.96536	751	
668.51951	747	
669.07366	746	
669.62781	750	
670.18196	751	
670.73611	759	
671.29027	752	
671.84442	757	
672.39857	750	
672.95273	749	
673.50688	745	
674.06104	746	
674.6152	749	
675.16936	744	
675.72351	745	
676.27767	745	
676.83183	756	
677.38599	761	
677.94015	755	
678.49432	745	
679.04848	762	
679.60264	747	
680.15681	753	
680.71097	747	
681.26514	744	
681.8193	750	
682.37347	747	
682.92764	746	
683.48181	754	
684.03598	746	
684.59015	750	
685.14432	752	
685.69849	754	
686.25266	747	
686.80683	754	
687.36101	754	
687.91518	754	
688.46935	752	
689.02353	742	
689.57771	751	
690.13188	756	
690.68606	743	
691.24024	747	
691.79442	757	
692.3486	741	
