328.05349	240	242	243	239	241	240	240	239	241	241
328.59042	241	240	240	239	241	239	240	240	239	240
329.12739	240	241	241	239	239	240	239	241	240	238
329.6644	238	240	241	241	241	240	242	240	241	239
330.20147	241	239	239	240	241	239	239	242	240	240
330.73858	240	241	241	240	239	240	239	238	239	242
331.27574	241	243	241	239	243	240	238	239	241	240
331.81295	239	240	241	240	242	239	241	240	238	240
332.3502	240	237	239	240	240	239	239	239	242	242
332.88751	240	239	238	242	239	239	240	241	242	238
333.42486	238	239	241	241	239	240	241	242	239	238
333.96226	238	241	240	240	239	240	239	239	240	239
334.4997	242	242	241	242	240	241	240	241	241	241
335.0372	241	241	239	240	239	239	239	240	241	242
335.57474	241	241	240	241	241	240	239	239	240	239
336.11233	239	240	243	243	241	240	241	241	239	241
336.64996	240	240	241	241	242	239	242	242	241	241
337.18765	239	240	242	240	242	241	243	240	242	239
337.72538	242	240	240	241	242	240	238	238	241	238
338.26316	240	241	239	240	241	241	241	240	239	239
338.80099	240	242	239	242	240	242	240	241	240	240
339.33886	241	242	239	239	242	238	239	242	241	240
339.87679	240	240	241	239	241	239	240	241	239	241
340.41476	240	240	243	240	239	239	240	240	239	239
340.95277	241	239	241	241	239	240	238	239	240	239
341.49084	238	239	240	240	238	239	242	240	241	241
342.02895	240	240	240	240	240	240	237	242	241	240
342.56711	240	242	239	241	239	239	240	241	238	238
343.10532	241	241	240	240	238	241	241	241	240	238
343.64358	242	240	240	241	239	241	241	241	239	239
344.18188	239	239	240	242	240	241	241	240	241	240
344.72024	241	241	240	238	240	239	238	239	240	240
345.25864	240	240	241	239	240	243	241	241	239	240
345.79708	240	238	240	241	239	241	239	239	239	240
346.33558	241	243	239	240	240	240	241	240	241	240
346.87412	240	240	241	238	240	241	239	241	238	240
347.41271	240	238	241	239	240	240	241	238	242	240
347.95135	240	240	241	240	241	237	239	241	239	239
348.49003	241	241	238	241	241	241	241	240	241	240
349.02877	238	241	240	242	239	238	240	239	241	242
349.56755	240	239	240	240	240	240	238	240	239	241
350.10638	240	239	241	241	241	240	241	241	239	241
350.64525	240	239	241	238	242	239	241	239	240	241
351.18418	241	240	241	242	241	240	241	242	237	240
351.72315	238	239	240	242	241	241	239	241	242	239
352.26217	241	241	241	241	241	240	241	241	243	240
352.80123	239	240	240	239	238	242	242	239	241	239
353.34035	241	241	242	242	241	239	238	241	241	240
353.87951	240	239	241	241	240	240	240	240	239	240
354.41872	240	241	239	239	242	240	241	238	241	238
354.95798	240	238	241	241	241	240	241	239	240	242
355.49728	241	242	241	241	239	239	239	243	240	241
356.03663	240	241	239	239	241	240	240	240	241	241
356.57604	238	241	241	241	240	240	239	240	243	240
357.11548	240	241	238	241	240	239	241	239	239	240
357.65498	240	240	240	241	240	242	240	242	239	238
358.19452	240	241	238	242	238	240	241	240	239	239
358.73411	240	241	241	240	241	241	241	240	239	241
359.27375	242	240	238	239	239	242	242	241	240	240
359.81344	242	239	241	243	241	241	241	240	239	239
360.35317	241	239	241	239	241	240	240	239	242	240
360.89295	242	239	238	241	242	240	240	240	240	241
361.43278	240	240	240	241	240	241	240	242	242	240
361.97266	240	239	240	241	240	241	240	240	239	240
