1,240,242,243,239,241,240,240,239,241,241,
2,241,240,240,239,241,239,240,240,239,240,
3,240,241,241,239,239,240,239,241,240,238,
4,238,240,241,241,241,240,242,240,241,239,
5,241,239,239,240,241,239,239,242,240,240,
6,240,241,241,240,239,240,239,238,239,242,
7,241,243,241,239,243,240,238,239,241,240,
8,239,240,241,240,242,239,241,240,238,240,
9,240,237,239,240,240,239,239,239,242,242,
10,240,239,238,242,239,239,240,241,242,238,
11,238,239,241,241,239,240,241,242,239,238,
12,238,241,240,240,239,240,239,239,240,239,
13,242,242,241,242,240,241,240,241,241,241,
14,241,241,239,240,239,239,239,240,241,242,
15,241,241,240,241,241,240,239,239,240,239,
16,239,240,243,243,241,240,241,241,239,241,
17,240,240,241,241,242,239,242,242,241,241,
18,239,240,242,240,242,241,243,240,242,239,
19,242,240,240,241,242,240,238,238,241,238,
20,240,241,239,240,241,241,241,240,239,239,
21,240,242,239,242,240,242,240,241,240,240,
22,241,242,239,239,242,238,239,242,241,240,
23,240,240,241,239,241,239,240,241,239,241,
24,240,240,243,240,239,239,240,240,239,239,
25,241,239,241,241,239,240,238,239,240,239,
26,238,239,240,240,238,239,242,240,241,241,
27,240,240,240,240,240,240,237,242,241,240,
28,240,242,239,241,239,239,240,241,238,238,
29,241,241,240,240,238,241,241,241,240,238,
30,242,240,240,241,239,241,241,241,239,239,
31,239,239,240,242,240,241,241,240,241,240,
32,241,241,240,238,240,239,238,239,240,240,
33,240,240,241,239,240,243,241,241,239,240,
34,240,238,240,241,239,241,239,239,239,240,
35,241,243,239,240,240,240,241,240,241,240,
36,240,240,241,238,240,241,239,241,238,240,
37,240,238,241,239,240,240,241,238,242,240,
38,240,240,241,240,241,237,239,241,239,239,
39,241,241,238,241,241,241,241,240,241,240,
40,238,241,240,242,239,238,240,239,241,242,
41,240,239,240,240,240,240,238,240,239,241,
42,240,239,241,241,241,240,241,241,239,241,
43,240,239,241,238,242,239,241,239,240,241,
44,241,240,241,242,241,240,241,242,237,240,
45,238,239,240,242,241,241,239,241,242,239,
46,241,241,241,241,241,240,241,241,243,240,
47,239,240,240,239,238,242,242,239,241,239,
48,241,241,242,242,241,239,238,241,241,240,
49,240,239,241,241,240,240,240,240,239,240,
50,240,241,239,239,242,240,241,238,241,238,
51,240,238,241,241,241,240,241,239,240,242,
52,241,242,241,241,239,239,239,243,240,241,
53,240,241,239,239,241,240,240,240,241,241,
54,238,241,241,241,240,240,239,240,243,240,
55,240,241,238,241,240,239,241,239,239,240,
56,240,240,240,241,240,242,240,242,239,238,
57,240,241,238,242,238,240,241,240,239,239,
58,240,241,241,240,241,241,241,240,239,241,
59,242,240,238,239,239,242,242,241,240,240,
60,242,239,241,243,241,241,241,240,239,239,
61,241,239,241,239,241,240,240,239,242,240,
62,242,239,238,241,242,240,240,240,240,241,
63,240,240,240,241,240,241,240,242,242,240,
64,240,239,240,241,240,241,240,240,239,240,
65,239,242,240,240,240,240,240,242,241,239,
66,240,241,240,240,239,239,242,238,240,241,
67,241,240,242,240,242,241,240,240,240,241,
68,242,240,241,239,240,239,240,239,241,239,
69,241,242,240,239,240,240,241,240,241,242,
70,240,239,240,241,238,240,240,242,239,242,
71,241,241,241,241,238,241,241,240,240,239,
72,241,244,241,240,241,241,242,240,240,240,
73,239,239,241,241,240,242,237,239,241,240,
74,240,242,239,239,240,238,242,240,241,241,
75,240,239,241,239,239,241,240,240,240,241,
76,241,240,241,241,241,241,241,241,241,239,
77,240,238,242,240,240,241,240,241,241,242,
78,241,241,240,240,241,241,239,241,240,241,
79,236,243,240,241,240,241,240,242,240,239,
80,240,240,239,239,240,240,241,242,240,239,
81,241,240,238,240,239,241,241,240,240,241,
82,241,241,239,241,240,241,242,239,238,240,
83,241,239,241,242,241,240,240,240,241,242,
84,240,240,242,240,241,241,243,240,241,242,
85,243,240,240,240,240,240,240,240,240,240,
86,240,242,240,241,241,239,240,241,238,240,
87,243,243,243,239,242,242,240,242,242,240,
88,241,241,240,242,241,240,241,241,241,240,
89,240,240,242,241,242,242,239,239,239,241,
90,242,240,239,239,242,240,241,242,242,238,
91,241,241,241,242,242,241,240,239,237,240,
92,240,240,238,240,241,241,240,240,242,240,
93,242,243,241,241,240,242,240,240,240,242,
94,241,242,242,241,239,239,241,240,240,239,
95,240,240,243,241,240,241,238,241,241,240,
96,242,239,240,240,243,240,241,240,241,239,
97,240,242,239,239,240,240,241,239,241,239,
98,241,240,239,243,241,240,240,241,242,239,
99,241,241,241,240,239,239,241,241,241,239,
100,241,241,240,242,242,241,241,240,241,240,
101,240,242,238,239,241,240,241,241,240,239,
102,240,241,238,241,240,241,240,241,240,240,
103,240,239,241,242,239,240,242,239,241,242,
104,241,241,241,239,240,242,241,240,243,241,
105,241,239,243,241,242,240,241,241,241,241,
106,240,241,240,241,241,241,240,241,242,241,
107,239,241,241,241,239,240,241,239,242,241,
108,242,240,241,241,241,240,239,240,240,240,
109,240,240,240,241,240,239,240,239,241,239,
110,242,240,242,240,240,239,241,242,239,242,
111,242,241,240,239,243,240,242,238,238,240,
112,241,241,239,241,242,240,240,242,241,243,
113,243,241,241,240,244,241,241,242,242,242,
114,242,242,239,242,242,241,240,241,240,241,
115,241,241,242,241,239,242,242,242,243,241,
116,241,242,241,240,238,240,241,243,239,239,
117,240,242,240,238,242,240,241,241,243,240,
118,240,241,240,240,241,242,241,239,240,240,
119,240,240,240,240,243,240,239,241,239,240,
120,241,243,242,238,241,243,240,241,240,242,
121,239,241,242,241,243,240,240,241,240,243,
122,240,240,240,242,240,242,240,242,242,239,
123,241,242,241,243,242,242,241,241,239,241,
124,242,240,241,241,239,238,243,242,241,239,
125,242,243,241,241,241,241,240,240,242,242,
126,239,241,241,241,239,238,242,238,239,241,
127,240,239,242,239,240,240,241,241,240,241,
128,240,241,241,241,240,239,239,241,239,244,
129,242,240,240,239,241,243,241,241,241,240,
130,242,241,239,242,242,241,240,241,242,241,
131,240,242,240,242,241,241,240,241,240,242,
132,241,242,241,242,240,240,242,241,239,242,
133,240,242,242,243,240,240,242,242,241,240,
134,242,242,239,241,240,241,241,242,242,240,
135,239,241,240,241,241,240,241,242,242,241,
136,240,243,240,241,242,241,239,243,242,240,
137,241,240,240,241,241,242,241,240,241,239,
138,242,240,241,240,241,240,241,240,242,241,
139,241,241,242,242,242,242,239,242,240,241,
140,241,242,239,242,241,243,240,239,240,242,
141,244,243,244,243,241,243,241,244,241,243,
142,243,244,242,242,242,242,242,242,241,242,
143,242,238,241,240,242,241,241,241,240,242,
144,240,242,241,241,240,240,240,242,242,241,
145,243,243,242,241,243,243,241,241,239,240,
146,241,243,242,242,243,243,242,243,240,241,
147,242,241,243,242,242,243,239,242,243,244,
148,243,244,242,240,243,242,241,242,240,242,
149,243,242,240,242,242,241,242,242,242,242,
150,240,245,242,240,242,242,242,242,243,240,
151,242,243,244,242,239,242,239,240,241,242,
152,241,242,244,241,241,242,243,241,241,241,
153,242,243,243,242,241,243,242,241,240,240,
154,242,244,243,243,241,245,243,242,242,243,
155,245,246,243,243,242,242,241,242,242,239,
156,245,244,243,243,244,242,243,243,243,240,
157,244,242,242,241,243,243,243,244,242,242,
158,243,245,243,245,241,243,242,243,243,242,
159,245,246,243,243,245,244,244,243,242,241,
160,245,244,244,243,243,243,243,242,243,243,
161,247,244,243,244,245,244,243,243,243,243,
162,245,248,244,245,243,243,244,244,241,243,
163,248,247,243,247,246,245,243,244,243,244,
164,246,246,248,247,244,245,245,242,243,243,
165,248,247,247,247,244,245,243,243,243,244,
166,247,246,248,245,246,246,247,245,245,244,
167,250,250,247,246,245,246,246,245,244,243,
168,250,250,247,248,248,244,247,244,244,247,
169,251,249,247,247,246,246,245,246,243,243,
170,248,250,249,247,248,247,244,246,245,246,
171,251,250,249,248,246,247,246,244,247,244,
172,253,248,249,243,247,246,246,246,247,245,
173,250,252,248,250,250,248,245,246,243,246,
174,253,251,250,250,247,246,246,247,246,247,
175,254,251,253,247,249,248,247,248,245,246,
176,255,252,251,250,247,250,248,247,246,245,
177,255,254,251,251,246,252,249,247,247,248,
178,251,255,252,253,251,248,247,247,247,248,
179,256,255,252,253,253,251,249,246,245,247,
180,257,258,255,254,251,252,252,251,249,248,
181,259,256,255,251,249,252,250,247,249,245,
182,261,256,256,253,251,254,249,251,254,249,
183,259,254,256,255,251,253,251,249,250,248,
184,261,258,256,255,253,251,253,251,249,250,
185,263,258,256,254,256,253,251,250,250,249,
186,263,259,258,256,255,250,252,251,251,249,
187,262,261,256,255,254,255,250,253,250,250,
188,263,259,255,258,254,255,251,250,249,250,
189,263,268,260,260,256,255,255,252,250,254,
190,266,263,262,262,258,255,254,253,250,251,
191,267,265,260,257,256,256,256,254,248,249,
192,270,268,261,258,257,255,257,254,253,253,
193,269,267,260,258,258,256,255,256,253,251,
194,271,263,260,260,258,255,254,252,255,254,
195,269,270,265,263,259,258,255,254,255,251,
196,271,267,266,260,259,257,255,255,255,254,
197,274,268,263,262,261,259,255,257,255,253,
198,273,270,269,259,259,258,255,254,255,255,
199,276,269,268,260,261,263,256,255,253,255,
200,275,270,267,262,262,258,256,253,256,255,
201,279,273,265,264,261,260,255,256,254,255,
202,276,273,265,262,263,258,259,255,255,256,
203,280,270,268,264,264,261,261,259,256,254,
204,278,275,272,266,264,262,259,259,254,256,
205,276,276,271,266,261,264,259,260,256,255,
206,283,275,271,268,261,259,259,261,256,255,
207,287,279,277,267,265,262,261,258,256,256,
208,277,278,270,267,265,262,258,259,260,255,
209,284,277,273,269,264,259,260,256,259,258,
210,283,275,272,268,265,263,262,259,260,255,
211,284,280,272,273,263,264,263,259,259,258,
212,285,276,272,267,265,268,262,259,259,257,
213,287,276,274,269,261,263,264,259,258,257,
214,286,279,271,269,267,263,260,260,257,258,
215,288,280,276,269,266,265,262,265,260,258,
216,283,277,272,268,270,267,262,263,259,260,
217,283,281,275,271,268,263,262,263,258,257,
218,285,284,275,273,268,267,264,260,259,264,
219,287,283,276,273,269,263,267,262,259,259,
220,287,279,276,270,266,267,263,263,260,260,
221,292,282,278,272,270,265,263,259,261,255,
222,290,278,278,276,270,267,260,262,262,257,
223,291,285,277,273,270,265,269,262,259,257,
224,289,282,280,276,267,268,264,265,258,256,
225,286,286,275,268,272,269,265,264,262,259,
226,291,277,278,272,267,266,266,263,259,262,
227,286,279,276,272,268,265,265,261,263,259,
228,286,284,275,272,272,269,266,262,259,256,
229,288,283,278,273,268,268,261,267,261,260,
230,292,286,279,275,272,265,263,263,264,259,
231,291,286,279,275,271,267,265,264,262,260,
232,288,282,277,268,269,264,263,262,260,260,
233,287,282,281,273,272,266,263,261,261,259,
234,286,281,279,276,270,270,263,265,261,258,
235,290,283,274,274,268,265,263,264,261,260,
236,286,284,276,273,271,264,263,263,261,259,
237,289,286,277,273,270,266,260,266,263,261,
238,295,283,277,276,270,267,265,264,264,261,
239,290,282,275,274,268,267,265,260,263,259,
240,291,283,275,276,273,266,265,260,260,255,
241,290,283,280,277,271,269,266,261,257,259,
242,284,284,277,276,268,264,264,259,260,259,
243,292,284,282,274,272,271,263,263,260,260,
244,289,283,276,276,270,265,263,264,262,260,
245,291,283,278,272,268,269,264,259,263,255,
246,292,287,275,276,266,263,262,259,262,260,
247,291,283,278,276,268,272,261,264,259,261,
248,286,285,276,270,267,270,265,264,259,258,
249,284,283,279,270,267,270,268,261,260,259,
250,291,283,276,280,267,265,260,264,262,260,
251,292,282,276,270,269,263,263,262,260,259,
252,290,283,275,267,273,267,262,259,263,259,
253,285,285,277,276,272,266,265,261,261,259,
254,287,284,276,275,268,261,262,262,262,257,
255,288,282,275,273,269,262,260,262,260,259,
256,285,284,274,273,267,263,259,262,263,255,
257,291,284,274,270,266,266,263,258,258,260,
258,290,278,277,274,268,265,264,258,261,260,
259,286,280,278,273,267,267,267,262,261,256,
260,284,279,274,270,267,264,264,261,262,258,
261,283,278,273,273,267,264,261,259,263,259,
262,288,281,274,272,266,265,261,259,259,257,
263,287,278,274,268,267,264,263,262,260,259,
