1,239,240,239,240,241,240,241,239,242,240,
2,239,240,239,240,239,241,239,242,240,240,
3,241,239,239,240,239,240,241,240,240,241,
4,240,241,240,237,241,240,240,238,241,238,
5,239,239,239,241,239,239,239,240,242,240,
6,239,240,240,239,239,241,242,241,239,241,
7,240,239,242,239,240,239,241,239,239,239,
8,240,242,241,238,239,240,239,241,242,240,
9,240,239,239,238,239,240,241,240,237,240,
10,241,240,242,240,240,239,241,240,241,240,
11,242,239,240,239,237,239,242,242,237,239,
12,238,241,240,240,242,239,238,242,240,240,
13,239,240,241,241,240,239,240,241,240,240,
14,240,242,240,239,239,240,238,240,241,241,
15,240,238,241,240,238,241,240,240,240,242,
16,240,241,239,239,241,239,241,237,241,238,
17,240,240,237,238,240,240,238,240,238,240,
18,242,240,240,242,241,241,240,241,239,242,
19,241,238,238,239,241,240,242,240,239,242,
20,240,242,240,239,241,240,241,239,241,239,
21,241,238,240,240,240,241,241,241,239,241,
22,241,239,241,240,240,239,242,238,241,240,
23,242,240,239,243,241,239,241,239,239,240,
24,241,240,241,238,241,241,239,239,241,239,
25,240,238,241,240,239,240,239,240,240,240,
26,242,238,241,238,240,242,238,240,240,240,
27,242,240,241,240,240,240,242,240,237,240,
28,238,240,239,240,239,238,241,240,242,241,
29,238,240,240,241,238,240,239,241,241,240,
30,240,238,241,240,241,239,242,240,242,241,
31,240,241,240,241,239,241,239,241,238,242,
32,240,241,240,241,242,238,240,240,242,240,
33,241,240,238,241,240,239,240,239,238,241,
34,238,238,240,242,240,239,240,239,239,240,
35,238,241,241,239,238,241,238,240,240,240,
36,239,241,240,239,240,240,240,240,241,241,
37,240,240,239,239,240,241,241,239,240,240,
38,239,239,239,239,241,239,240,240,238,239,
39,241,240,240,240,238,240,239,242,239,240,
40,241,242,240,240,239,239,241,242,241,242,
41,242,240,240,241,239,239,240,242,241,239,
42,240,240,239,241,239,240,239,240,241,240,
43,239,240,240,242,238,241,238,239,240,240,
44,240,241,240,241,240,243,240,240,240,239,
45,240,240,239,240,239,241,240,240,239,241,
46,242,240,240,241,240,241,240,241,239,240,
47,240,241,241,241,241,241,239,240,241,241,
48,241,240,241,240,240,239,240,238,240,239,
49,241,238,238,238,240,240,239,239,237,240,
50,241,240,241,241,240,242,241,242,241,240,
51,241,240,240,239,240,240,240,240,241,238,
52,240,241,240,238,242,240,239,240,242,241,
53,240,242,240,240,239,241,239,240,240,239,
54,239,239,240,241,242,240,238,239,238,240,
55,239,240,239,240,241,239,238,240,240,238,
56,240,241,241,240,240,240,239,240,240,240,
57,241,238,240,241,241,241,239,241,240,241,
58,240,241,239,240,239,240,240,238,239,240,
59,239,240,240,239,239,241,240,243,240,240,
60,239,240,241,240,240,240,240,241,242,240,
