1,238,240,239,239,240,238,239,241,238,239,
2,239,238,240,239,240,240,241,240,241,239,
3,241,239,240,239,240,237,238,237,239,240,
4,240,239,241,240,240,240,241,241,240,239,
5,238,239,241,240,240,240,240,237,241,239,
6,241,240,241,240,240,239,239,240,240,237,
7,241,239,241,240,241,239,243,241,240,240,
8,239,238,240,240,241,239,238,240,239,240,
9,240,238,239,241,242,240,239,241,238,239,
10,241,242,240,240,243,240,242,240,240,239,
11,241,240,241,241,241,238,239,241,241,238,
12,240,239,241,241,241,239,241,240,240,242,
13,240,240,241,242,239,240,239,240,241,241,
14,240,240,238,240,240,240,239,238,241,239,
15,239,239,236,241,240,239,238,240,240,240,
16,239,240,240,239,240,241,236,241,239,242,
17,240,239,242,239,239,239,241,239,240,241,
18,241,241,240,240,239,241,240,241,243,241,
19,241,239,241,241,241,241,240,241,239,241,
20,241,241,239,242,243,241,241,241,239,239,
21,240,240,240,240,240,240,242,239,240,241,
22,239,239,240,240,240,239,240,243,239,241,
23,241,240,240,238,239,238,241,241,240,240,
24,239,242,240,240,240,240,240,241,238,239,
25,238,240,240,240,239,241,240,240,239,240,
26,240,238,241,238,239,241,241,239,240,241,
27,239,240,240,240,241,240,240,240,242,238,
28,240,239,238,242,242,242,240,241,240,239,
29,238,239,238,241,240,239,240,240,240,239,
30,241,239,241,238,240,241,242,239,240,240,
31,239,239,238,239,241,239,240,241,241,239,
32,241,238,240,238,240,240,239,240,241,240,
33,240,240,239,243,240,238,240,239,238,240,
34,240,239,239,241,241,239,238,242,238,240,
35,241,241,240,239,241,241,239,241,240,240,
36,240,240,240,239,239,238,241,240,242,240,
37,241,240,240,240,240,241,240,241,240,240,
38,242,239,241,241,238,240,239,238,241,238,
39,240,241,241,239,239,240,239,242,237,240,
40,241,238,241,239,242,240,239,241,241,240,
41,242,240,240,239,239,240,242,239,240,240,
42,241,239,240,241,240,241,240,240,240,241,
43,240,239,241,239,240,241,242,239,238,240,
44,240,241,239,241,241,239,240,241,239,239,
45,240,241,241,242,240,240,242,240,242,240,
46,241,241,241,241,241,239,241,240,240,241,
47,240,241,240,239,239,240,240,239,240,238,
48,240,240,241,240,240,239,240,242,241,237,
49,240,240,241,240,241,240,237,240,238,240,
50,241,239,241,242,240,240,241,240,239,240,
51,242,239,239,241,241,241,239,240,241,238,
52,242,242,241,240,241,241,240,240,239,240,
53,239,240,239,238,238,240,240,239,241,241,
54,240,241,241,240,238,240,240,241,241,238,
55,242,239,240,239,238,239,242,242,241,241,
56,240,241,240,239,242,239,240,240,240,241,
57,239,240,241,240,240,240,240,239,243,239,
58,239,241,241,239,240,240,241,239,238,242,
59,242,239,240,239,240,239,239,238,239,241,
60,240,240,239,244,240,240,241,237,240,240,
61,239,241,240,240,239,239,240,239,242,242,
62,240,243,241,240,240,241,240,241,241,239,
63,240,242,241,242,239,239,239,240,241,240,
64,241,240,241,242,240,240,240,243,240,241,
65,241,241,240,242,241,241,240,241,239,239,
66,240,240,239,239,241,240,241,242,241,240,
67,242,240,242,243,240,240,240,241,240,241,
68,240,242,239,241,238,239,240,241,241,240,
69,240,240,240,242,238,240,240,240,240,241,
70,240,241,240,241,242,238,239,240,239,240,
71,239,239,241,239,239,241,238,240,240,240,
72,240,242,241,239,241,240,239,241,240,240,
73,240,242,241,242,242,240,240,242,242,241,
74,240,241,242,239,242,240,241,240,242,240,
75,241,241,240,239,240,241,240,240,240,241,
76,242,240,240,241,242,239,239,240,241,241,
77,238,241,241,238,241,240,242,240,239,240,
78,241,240,241,241,240,241,240,240,239,239,
79,240,242,241,241,240,241,238,240,242,240,
80,239,239,240,238,240,242,239,241,240,240,
81,239,239,240,240,240,241,241,241,240,240,
82,239,239,238,240,239,241,239,239,240,242,
83,240,240,243,242,240,240,240,242,242,241,
84,240,240,239,239,242,238,241,240,243,240,
85,242,239,242,242,239,240,240,241,240,243,
86,239,239,241,240,239,238,238,241,239,240,
