328.05349	239	240	239	240	239	240	238	238	239	241
328.59042	240	239	239	240	240	240	240	240	242	240
329.12739	240	238	240	239	240	239	237	239	239	240
329.6644	239	241	240	238	238	238	241	237	239	237
330.20147	239	240	240	239	239	241	238	240	240	241
330.73858	240	239	238	238	238	240	239	238	240	241
331.27574	238	238	242	239	239	240	240	239	238	240
331.81295	238	237	239	238	239	240	240	239	241	239
332.3502	242	239	239	239	240	239	238	240	238	240
332.88751	239	241	240	240	239	239	240	240	237	238
333.42486	238	239	240	241	240	241	238	240	240	240
333.96226	238	241	239	238	241	240	240	241	240	241
334.4997	240	241	239	241	239	240	239	242	238	240
335.0372	239	239	238	239	240	238	239	240	237	241
335.57474	239	238	241	240	239	237	241	239	240	240
336.11233	237	240	238	240	238	241	240	240	240	239
336.64996	239	239	239	241	238	238	239	240	240	239
337.18765	242	239	242	238	237	240	239	241	240	240
337.72538	238	238	240	239	239	241	240	239	240	239
338.26316	242	240	240	240	240	240	238	241	240	240
338.80099	240	236	239	240	239	239	240	240	238	239
339.33886	239	239	239	239	239	239	239	238	240	241
339.87679	240	238	239	240	240	238	239	240	238	243
340.41476	238	239	240	241	239	239	240	239	241	240
340.95277	239	241	238	240	240	240	240	241	240	240
341.49084	239	240	239	240	240	239	241	239	239	239
342.02895	240	238	239	238	239	239	241	239	240	238
342.56711	238	240	240	239	238	240	239	241	238	240
343.10532	239	239	239	241	240	240	239	241	240	238
343.64358	240	240	239	240	239	241	240	242	241	239
344.18188	241	242	239	241	241	240	239	239	240	237
344.72024	239	238	240	241	239	240	239	240	239	237
345.25864	239	241	240	238	238	241	240	239	241	240
345.79708	240	238	239	238	239	239	240	240	240	240
346.33558	239	239	239	241	239	239	238	239	238	238
346.87412	238	240	238	240	240	238	239	240	237	239
347.41271	239	241	240	241	239	241	241	240	239	239
347.95135	241	238	238	238	241	239	240	240	239	240
348.49003	242	238	239	240	240	241	239	239	239	240
349.02877	238	240	238	240	238	240	240	240	240	238
349.56755	239	240	239	239	238	240	240	238	239	238
350.10638	240	241	239	239	240	242	240	239	240	241
350.64525	238	240	242	238	239	239	240	239	239	240
351.18418	241	238	243	240	242	240	239	240	240	239
351.72315	239	240	240	239	241	238	240	240	239	239
352.26217	241	239	240	239	239	239	240	241	241	239
352.80123	242	239	241	239	240	239	238	238	239	242
353.34035	241	239	240	239	242	240	242	238	240	240
353.87951	239	239	241	238	238	240	239	240	238	239
354.41872	241	241	240	240	239	239	238	239	240	238
354.95798	239	240	238	240	239	239	242	239	239	241
355.49728	239	239	241	240	240	241	242	240	240	242
356.03663	239	240	240	240	241	240	240	242	239	240
356.57604	240	241	240	240	240	240	239	241	240	239
357.11548	240	240	238	240	240	240	241	237	239	240
357.65498	239	242	239	243	240	240	241	238	240	240
358.19452	242	238	240	240	239	239	240	240	239	238
358.73411	240	242	242	240	241	240	241	238	238	239
359.27375	240	238	238	238	241	240	239	239	240	242
359.81344	240	240	241	240	241	241	239	242	240	238
360.35317	241	240	239	240	240	242	241	239	240	239
360.89295	238	240	240	239	240	239	240	240	239	241
361.43278	240	241	238	238	240	240	238	241	239	240
361.97266	241	240	237	239	239	240	240	242	240	241
362.51259	236	240	240	239	238	239	239	240	240	238
363.05256	240	240	240	238	242	238	238	240	240	242
363.59258	240	239	238	240	239	240	240	240	239	240
364.13265	239	238	241	241	238	240	241	240	240	239
364.67276	240	239	239	242	242	240	239	240	240	239
365.21292	238	240	239	239	240	240	240	240	241	239
365.75314	240	239	242	240	240	240	240	240	239	241
366.29339	239	240	241	239	240	241	240	241	240	239
366.8337	239	239	241	239	240	241	241	239	243	238
367.37405	239	240	241	242	241	240	240	239	241	242
367.91446	239	240	239	239	240	238	238	238	241	239
368.4549	239	239	239	238	238	238	240	240	238	239
368.9954	242	240	240	241	239	239	238	241	240	240
369.53595	242	240	241	240	242	238	239	238	240	238
370.07654	240	241	240	240	239	239	241	240	240	240
370.61718	236	239	240	242	240	240	241	239	241	242
371.15786	240	241	241	241	239	239	240	239	240	241
371.6986	242	242	240	238	240	240	239	238	239	241
372.23938	241	241	240	242	238	240	241	241	241	240
372.78021	238	240	241	240	241	239	238	239	239	241
373.32109	241	240	241	239	238	239	242	241	241	240
373.86202	238	238	238	241	243	242	238	240	240	241
374.40299	242	240	239	241	239	240	240	239	240	240
374.94401	240	241	239	240	239	240	239	238	241	238
375.48508	240	240	241	237	241	236	239	239	241	241
376.0262	240	240	239	239	240	240	238	239	240	241
376.56736	240	239	238	240	239	238	238	240	240	240
377.10857	238	239	239	239	239	239	238	242	241	240
377.64983	240	239	241	241	242	240	240	241	238	238
378.19114	242	241	241	239	241	239	241	239	240	240
378.73249	241	241	239	241	240	241	240	239	239	239
379.2739	240	239	239	239	241	241	241	241	239	239
379.81535	242	240	239	238	239	241	240	242	239	240
380.35684	240	242	239	240	239	241	239	239	240	239
380.89839	242	240	239	239	239	239	239	239	241	241
381.43998	240	240	240	238	240	239	241	241	241	241
381.98162	241	240	242	239	241	239	240	241	240	241
382.52331	242	240	239	239	238	239	240	239	241	238
383.06505	239	239	239	238	239	241	240	238	240	240
383.60683	238	240	239	238	241	240	239	240	238	239
384.14866	240	239	242	240	238	239	242	239	243	241
384.69054	243	241	238	241	242	239	242	240	240	243
385.23247	241	240	240	240	242	241	240	240	241	240
385.77444	238	242	239	242	239	241	241	240	240	239
386.31646	240	240	241	240	240	243	239	239	241	240
386.85853	241	237	239	240	240	239	239	240	240	240
387.40065	242	242	240	238	241	239	240	240	240	240
387.94282	241	241	239	240	240	240	239	240	238	239
388.48503	239	240	241	241	241	240	240	240	238	239
389.02729	240	239	240	240	240	240	241	239	238	239
389.5696	240	239	241	240	240	240	240	242	240	241
390.11195	240	241	241	239	241	240	241	238	241	241
390.65436	239	241	240	240	243	239	241	240	239	240
391.19681	240	239	240	238	239	238	241	240	241	241
391.73931	239	241	239	239	241	240	242	239	240	239
392.28185	242	240	237	243	240	241	238	240	240	242
392.82445	240	239	239	240	240	240	240	241	240	238
393.36709	238	239	242	239	241	240	240	240	241	241
393.90978	241	240	241	241	240	238	240	238	240	239
394.45252	239	241	241	238	239	239	239	241	238	239
394.9953	239	242	240	241	240	242	239	240	238	240
395.53813	240	239	240	239	238	240	239	240	239	238
396.08101	238	241	238	239	242	239	240	240	239	240
396.62394	240	240	239	240	239	240	240	239	240	241
397.16692	240	241	240	239	239	239	240	240	239	240
397.70994	242	239	239	240	241	241	240	239	239	241
398.25301	240	239	242	239	241	239	241	241	238	238
398.79613	242	240	239	240	240	241	241	239	241	239
399.33929	237	241	239	242	238	241	239	240	240	240
399.88251	240	239	241	241	239	240	241	241	241	241
400.42577	240	241	238	240	240	240	240	242	242	242
400.96908	240	239	241	238	237	240	242	239	240	240
401.51243	240	240	240	240	239	240	240	242	240	240
402.05584	239	240	242	239	239	240	241	239	240	240
402.59929	241	241	242	238	239	241	240	240	238	239
403.14279	242	239	241	240	240	239	241	242	241	240
403.68634	241	239	242	243	243	242	240	240	241	241
404.22993	241	241	241	242	240	241	241	240	241	241
404.77358	241	242	238	239	239	240	240	241	242	242
405.31727	242	241	238	238	240	238	238	239	241	239
405.861	240	238	238	239	239	238	240	240	241	241
406.40479	242	238	240	239	239	241	238	239	241	240
406.94862	238	239	241	241	240	241	240	240	238	240
407.4925	240	241	239	240	240	242	241	240	240	240
408.03643	241	239	239	238	239	238	239	240	240	239
408.58041	242	240	239	242	243	240	241	241	241	239
409.12443	240	240	241	238	239	240	240	241	239	240
409.66851	239	240	241	239	241	240	240	242	241	242
410.21262	240	239	240	242	241	241	239	241	239	241
410.75679	241	239	239	243	238	241	239	241	240	240
411.30101	241	240	240	240	240	239	239	239	240	241
411.84527	240	240	243	239	240	239	241	241	241	239
412.38958	243	242	240	240	240	240	239	241	238	239
412.93394	239	241	240	239	241	238	240	239	241	241
413.47834	240	240	241	241	240	239	241	240	240	240
414.02279	240	240	240	240	239	242	241	242	240	240
414.5673	241	240	242	241	240	241	240	240	241	240
415.11184	241	240	240	241	240	240	238	241	241	242
415.65644	241	238	237	239	238	241	239	240	238	241
416.20108	241	241	238	241	239	240	241	240	241	240
416.74577	241	241	241	241	241	240	237	242	241	243
417.29051	241	242	242	241	241	241	240	240	238	241
417.8353	237	241	239	239	242	241	240	239	240	241
418.38013	241	239	241	243	240	239	240	242	240	240
418.92502	240	240	240	240	242	241	240	241	241	240
419.46995	241	241	241	239	241	239	239	240	240	239
420.01492	240	239	239	238	241	240	239	241	239	240
420.55995	242	240	240	239	240	239	242	240	239	240
421.10502	240	239	241	241	241	240	242	239	239	241
421.65014	243	239	239	240	240	238	242	242	240	240
