1,240,242,239,240,240,242,240,239,238,239,
2,242,240,240,238,238,242,238,240,238,236,
3,240,238,241,238,239,238,239,239,241,239,
4,239,238,239,241,240,240,239,240,238,241,
5,239,242,242,241,239,240,240,241,242,241,
6,238,238,239,239,239,239,239,239,239,237,
7,239,241,241,240,240,240,242,239,240,239,
8,240,239,239,238,239,239,238,239,241,240,
9,240,239,238,240,239,242,238,241,238,239,
10,240,240,240,240,241,240,240,239,241,241,
11,240,240,239,240,239,241,240,239,241,239,
12,240,238,241,241,240,239,243,241,239,239,
13,239,239,240,239,242,239,241,240,240,239,
14,240,240,239,240,241,240,240,240,239,240,
15,240,239,239,240,240,241,240,237,239,241,
16,241,241,240,239,239,239,242,240,238,239,
17,237,241,240,239,241,240,237,241,240,239,
18,240,239,240,241,240,241,241,239,240,240,
19,240,240,240,239,239,239,240,239,241,239,
20,238,240,240,240,241,239,239,238,240,237,
21,239,240,242,240,240,239,239,240,240,239,
22,240,238,240,238,241,238,241,240,241,239,
23,239,239,241,239,240,240,240,240,236,240,
24,239,240,240,240,240,241,239,238,241,238,
25,240,241,240,241,241,240,240,240,238,239,
26,240,239,238,242,239,238,239,241,241,239,
27,240,238,239,240,239,240,240,238,241,240,
28,240,242,238,240,238,242,241,239,240,238,
29,238,239,240,241,240,240,240,240,238,241,
30,240,240,241,240,239,240,239,238,240,239,
31,238,238,239,238,240,240,240,240,240,239,
32,239,240,240,239,241,239,241,240,239,239,
33,239,239,238,239,240,240,240,238,241,241,
34,240,238,239,237,240,240,240,238,240,241,
35,240,239,240,240,240,241,237,239,240,239,
36,239,240,239,241,240,241,240,241,241,239,
37,239,242,241,240,241,239,239,240,241,239,
38,240,238,241,240,241,238,240,241,239,240,
39,240,240,240,240,241,240,240,239,239,238,
40,240,240,242,240,241,240,240,241,239,239,
41,239,240,239,240,240,240,237,240,240,239,
42,238,239,241,240,239,241,239,241,239,238,
43,239,240,241,240,240,239,240,238,240,240,
44,240,241,240,240,238,240,236,240,240,240,
45,241,241,241,240,238,239,241,240,240,240,
46,241,239,240,241,239,238,239,241,239,240,
47,240,240,240,240,240,240,240,239,239,240,
48,239,240,240,238,239,240,239,239,240,238,
49,240,239,240,241,238,240,241,242,240,240,
50,237,241,240,240,239,241,238,240,240,241,
51,237,239,241,240,241,240,238,241,239,240,
52,240,239,240,240,240,239,241,240,241,238,
53,240,239,240,239,241,238,238,238,238,240,
54,240,240,240,240,239,238,243,240,241,241,
55,242,238,239,240,240,241,239,241,240,240,
56,240,240,242,240,239,240,241,240,240,240,
57,239,240,240,239,239,240,241,239,241,239,
58,240,240,238,240,242,240,240,241,240,240,
59,241,240,238,240,241,239,239,238,238,239,
60,241,239,238,240,239,239,240,240,240,239,
61,240,239,240,240,240,240,240,241,239,240,
62,240,239,241,241,240,240,241,242,240,240,
63,241,240,239,239,241,240,237,240,240,239,
64,241,240,240,242,240,239,239,241,239,239,
65,240,240,243,239,237,240,241,240,240,241,
66,237,240,239,241,240,241,240,239,240,239,
67,240,241,240,242,240,241,240,240,241,238,
68,241,240,242,238,241,240,240,239,240,240,
69,239,241,239,239,238,239,239,238,240,239,
70,239,242,241,240,240,240,239,241,239,240,
71,238,240,239,240,239,237,239,239,241,240,
72,241,241,241,239,240,240,241,240,240,237,
73,240,239,240,240,240,240,242,240,240,241,
74,240,238,240,240,239,240,240,240,241,241,
75,238,240,241,240,240,240,242,239,239,239,
76,240,242,240,239,241,240,238,242,239,241,
77,239,239,241,239,238,241,238,241,240,241,
78,240,241,238,240,237,240,240,239,238,239,
79,240,240,241,238,240,240,241,242,240,240,
80,239,240,241,238,239,240,242,241,241,240,
81,237,238,239,241,240,240,240,242,239,239,
82,242,242,241,240,241,239,240,239,239,239,
83,239,240,242,239,242,239,239,240,242,238,
84,240,241,240,241,241,241,241,238,241,238,
85,241,242,239,241,241,238,237,238,239,239,
86,240,240,239,240,242,240,240,241,239,241,
87,238,238,239,240,242,242,241,240,241,240,
88,241,238,243,240,239,242,240,241,242,240,
89,238,240,239,240,239,240,239,238,240,239,
90,239,241,239,240,237,240,240,238,240,239,
91,241,238,236,240,238,241,239,238,241,239,
92,240,241,238,239,238,240,239,241,241,239,
93,240,241,239,240,240,241,239,242,239,240,
94,240,239,240,237,241,240,239,240,238,242,
95,241,241,241,239,238,240,240,241,240,240,
96,239,240,241,239,239,239,239,240,241,239,
97,241,240,240,242,240,237,241,239,240,238,
98,240,239,240,240,241,240,240,239,240,240,
99,238,240,240,239,240,239,241,239,239,240,
100,239,240,240,240,242,242,241,241,239,239,
101,238,241,239,239,242,240,240,240,239,242,
102,240,241,240,240,239,240,240,241,239,242,
103,241,240,241,242,238,240,241,242,238,238,
104,242,240,240,240,240,241,242,241,240,238,
105,240,239,241,240,238,239,240,238,240,240,
106,241,243,241,240,239,239,239,242,241,241,
107,242,240,240,237,240,240,240,242,240,240,
108,238,240,241,241,239,239,240,238,239,241,
109,240,241,238,240,240,241,240,239,241,239,
110,241,240,241,241,242,240,239,240,243,241,
111,239,241,243,240,241,240,240,240,240,238,
112,237,240,239,239,240,240,241,242,239,239,
113,241,241,241,240,241,239,239,240,242,240,
114,242,239,241,242,241,239,240,238,240,238,
115,240,238,241,241,241,240,239,240,240,240,
116,238,241,240,239,241,238,240,241,241,241,
117,238,240,241,241,240,240,238,239,240,240,
118,239,241,239,242,240,240,239,241,240,241,
119,241,240,242,239,240,240,241,239,241,242,
120,240,238,241,242,241,241,240,240,241,242,
121,241,240,241,241,239,241,240,239,239,241,
122,241,239,238,240,241,241,242,240,241,240,
123,238,241,242,241,241,238,241,237,241,240,
124,240,241,241,238,239,241,241,239,240,240,
125,242,241,240,238,241,239,239,238,239,241,
126,241,239,238,238,240,240,238,237,242,240,
127,241,240,239,240,239,240,239,240,241,239,
128,242,240,240,240,240,239,239,239,240,241,
129,241,241,240,241,240,240,240,242,239,241,
130,241,239,239,242,242,241,241,241,242,242,
131,241,241,239,242,241,240,240,240,240,241,
132,243,239,240,240,239,242,239,240,239,241,
133,241,239,240,242,240,242,241,237,238,242,
134,240,242,242,240,240,238,241,241,242,240,
135,241,240,241,242,240,241,240,239,242,239,
136,240,240,242,240,242,240,241,243,241,240,
137,241,240,239,240,241,242,241,240,241,242,
138,240,242,239,242,240,242,241,240,242,241,
139,240,240,239,240,240,239,240,241,241,240,
140,240,240,238,242,240,241,241,240,237,241,
141,241,242,242,242,242,240,239,240,244,243,
142,242,243,240,238,241,240,240,242,241,241,
143,238,243,242,241,242,242,242,241,243,239,
144,240,241,244,240,240,241,240,242,240,241,
145,241,240,240,241,238,240,240,240,240,240,
146,238,241,242,241,242,240,241,241,242,240,
147,241,241,240,239,239,241,238,241,241,239,
148,240,242,242,242,240,240,240,240,240,241,
149,242,239,240,241,242,242,239,240,239,243,
150,239,240,242,241,241,241,240,239,238,241,
151,242,240,240,240,241,239,241,239,239,242,
152,242,240,242,241,243,241,242,241,240,243,
153,241,240,241,242,241,239,240,241,239,240,
154,239,244,239,242,241,240,241,240,240,241,
155,242,242,241,240,241,241,239,242,240,244,
156,243,241,241,240,242,243,240,242,242,242,
157,242,240,243,240,239,240,240,241,242,242,
158,242,240,239,242,241,242,241,241,241,242,
159,241,241,240,240,239,241,240,239,240,240,
160,241,243,241,243,242,239,242,242,240,242,
161,243,241,241,243,243,241,243,242,240,243,
162,242,243,244,244,241,241,240,242,242,241,
163,240,242,244,241,240,241,241,241,244,241,
164,241,243,242,241,243,241,242,243,241,242,
165,240,242,242,243,241,242,239,243,243,242,
166,243,244,240,243,240,242,242,244,240,240,
167,243,242,242,242,242,242,243,243,243,242,
168,240,245,243,243,241,243,240,242,241,241,
169,241,243,242,240,242,242,241,244,243,242,
170,243,242,242,245,245,242,244,240,244,243,
171,243,243,244,244,244,241,241,244,243,244,
172,243,243,244,243,243,243,243,244,242,243,
173,243,243,241,245,241,244,243,244,241,241,
174,243,243,243,243,243,243,244,241,244,241,
175,243,244,243,245,243,244,243,241,242,243,
176,245,244,245,244,245,245,243,243,244,242,
177,245,243,245,242,242,244,244,241,243,244,
178,244,246,243,246,244,246,242,241,244,243,
179,247,246,244,246,244,245,243,247,244,242,
180,245,246,247,246,242,244,243,242,242,244,
181,246,245,248,244,246,245,243,242,244,243,
182,246,246,245,244,245,245,244,242,244,246,
183,245,246,245,246,246,245,245,244,245,242,
184,246,245,248,246,245,244,246,243,246,244,
185,247,245,248,247,245,245,244,247,242,243,
186,246,247,246,245,249,243,246,243,244,244,
187,246,247,245,245,246,244,244,244,244,243,
188,247,248,250,247,246,244,243,243,242,247,
189,250,247,246,247,248,247,246,243,243,243,
190,251,249,246,248,246,245,246,247,245,245,
191,247,250,248,246,246,245,246,243,247,245,
192,247,247,248,250,247,249,247,247,244,243,
193,249,247,248,249,247,246,244,246,246,246,
194,251,249,248,249,248,247,246,246,247,247,
195,248,251,250,247,247,246,247,245,248,246,
196,252,248,250,247,247,246,247,249,247,245,
197,251,248,249,247,248,248,246,245,248,249,
198,253,248,250,248,248,246,246,247,246,249,
199,251,252,251,248,248,250,247,247,248,245,
200,251,252,250,248,250,246,246,249,247,245,
201,251,251,249,248,248,247,249,249,247,247,
202,254,249,250,248,250,247,249,244,249,247,
203,251,251,251,252,250,250,246,250,248,247,
204,253,251,248,251,247,247,248,246,246,249,
205,251,250,251,250,251,250,251,247,247,247,
206,255,251,251,248,250,249,248,250,249,245,
207,252,249,253,249,251,248,247,246,249,247,
208,254,252,251,251,251,251,247,248,246,247,
209,255,252,251,249,247,248,250,247,249,249,
210,253,253,255,250,250,249,251,249,248,247,
211,251,253,252,254,252,252,254,249,249,246,
212,254,254,250,251,251,250,248,250,248,249,
213,253,252,253,252,253,248,249,249,248,249,
214,255,255,252,252,252,251,247,248,249,246,
215,255,253,252,251,251,251,250,246,248,250,
216,253,253,254,255,251,250,248,250,247,252,
217,255,251,250,251,250,250,252,250,249,247,
218,251,253,254,253,249,252,248,250,251,248,
219,255,256,252,251,252,249,250,251,251,247,
220,255,255,253,253,251,248,251,249,249,251,
221,253,255,254,252,252,250,252,247,251,248,
222,256,254,254,253,251,252,252,248,248,250,
223,255,254,253,253,249,250,249,250,251,249,
224,257,254,252,253,251,248,251,249,251,250,
225,256,253,251,253,249,251,250,252,247,248,
226,255,255,253,253,253,248,251,251,249,251,
227,257,255,255,254,254,252,250,252,250,248,
228,255,254,254,255,252,251,251,250,249,249,
229,253,255,252,254,251,251,251,250,250,249,
230,252,256,254,253,250,252,254,252,252,251,
