322.1505	727	
322.6869	727	
323.22334	729	
323.75984	728	
324.29638	729	
324.83296	722	
325.3696	727	
325.90628	731	
326.44301	731	
326.97979	726	
327.51662	727	
328.05349	735	
328.59042	727	
329.12739	731	
329.6644	732	
330.20147	725	
330.73858	732	
331.27574	734	
331.81295	726	
332.3502	728	
332.88751	734	
333.42486	731	
333.96226	730	
334.4997	730	
335.0372	730	
335.57474	732	
336.11233	727	
336.64996	727	
337.18765	734	
337.72538	729	
338.26316	728	
338.80099	725	
339.33886	725	
339.87679	728	
340.41476	733	
340.95277	726	
341.49084	729	
342.02895	730	
342.56711	733	
343.10532	732	
343.64358	727	
344.18188	726	
344.72024	731	
345.25864	736	
345.79708	731	
346.33558	731	
346.87412	726	
347.41271	731	
347.95135	727	
348.49003	730	
349.02877	729	
349.56755	730	
350.10638	727	
350.64525	736	
351.18418	738	
351.72315	729	
352.26217	727	
352.80123	731	
353.34035	731	
353.87951	734	
354.41872	731	
354.95798	730	
355.49728	734	
356.03663	730	
356.57604	735	
357.11548	730	
357.65498	735	
358.19452	731	
358.73411	732	
359.27375	731	
359.81344	735	
360.35317	728	
360.89295	734	
361.43278	730	
361.97266	729	
362.51259	729	
363.05256	729	
363.59258	727	
364.13265	725	
364.67276	730	
365.21292	732	
365.75314	731	
366.29339	728	
366.8337	735	
367.37405	738	
367.91446	724	
368.4549	729	
368.9954	736	
369.53595	730	
370.07654	731	
370.61718	734	
371.15786	730	
371.6986	729	
372.23938	729	
372.78021	730	
373.32109	731	
373.86202	731	
374.40299	736	
374.94401	731	
375.48508	731	
376.0262	728	
376.56736	734	
377.10857	732	
377.64983	731	
378.19114	736	
378.73249	730	
379.2739	731	
379.81535	736	
380.35684	731	
380.89839	728	
381.43998	729	
381.98162	732	
382.52331	730	
383.06505	729	
383.60683	737	
384.14866	728	
384.69054	729	
385.23247	733	
385.77444	724	
386.31646	735	
386.85853	729	
387.40065	731	
387.94282	727	
388.48503	731	
389.02729	733	
389.5696	724	
390.11195	735	
390.65436	731	
391.19681	730	
391.73931	733	
392.28185	728	
392.82445	735	
393.36709	727	
393.90978	735	
394.45252	733	
394.9953	731	
395.53813	736	
396.08101	729	
396.62394	731	
397.16692	730	
397.70994	738	
398.25301	731	
398.79613	739	
399.33929	730	
399.88251	731	
400.42577	733	
400.96908	733	
401.51243	731	
402.05584	731	
402.59929	736	
403.14279	735	
403.68634	736	
404.22993	738	
404.77358	726	
405.31727	735	
405.861	731	
406.40479	728	
406.94862	727	
407.4925	734	
408.03643	730	
408.58041	727	
409.12443	732	
409.66851	730	
410.21262	739	
410.75679	727	
411.30101	734	
411.84527	737	
412.38958	737	
412.93394	732	
413.47834	737	
414.02279	727	
414.5673	725	
415.11184	731	
415.65644	731	
416.20108	735	
416.74577	729	
417.29051	727	
417.8353	731	
418.38013	729	
418.92502	729	
419.46995	730	
420.01492	730	
420.55995	724	
421.10502	728	
421.65014	726	
422.19531	732	
422.74052	732	
423.28579	730	
423.8311	741	
424.37646	735	
424.92186	732	
425.46732	731	
426.01282	742	
426.55837	732	
427.10397	731	
427.64961	733	
428.1953	732	
428.74104	726	
429.28683	731	
429.83267	733	
430.37855	746	
430.92448	731	
431.47046	730	
432.01648	736	
432.56256	729	
433.10868	729	
433.65485	732	
434.20106	730	
434.74733	730	
435.29364	724	
435.84	733	
436.38641	737	
436.93286	731	
437.47936	731	
438.02592	736	
438.57251	735	
439.11916	725	
439.66585	730	
440.21259	732	
440.75938	737	
441.30622	733	
441.8531	737	
442.40003	730	
442.94701	730	
443.49404	735	
444.04111	724	
444.58824	732	
445.13541	735	
445.68262	734	
446.22989	735	
446.7772	733	
447.32456	735	
447.87197	733	
448.41943	736	
448.96693	734	
449.51448	731	
450.06208	736	
450.60973	729	
451.15742	732	
451.70516	734	
452.25295	734	
452.80079	730	
453.34868	733	
453.89661	729	
454.44459	735	
454.99262	730	
455.54069	729	
456.08881	735	
456.63699	734	
457.1852	732	
457.73347	734	
458.28178	735	
458.83015	729	
459.37856	733	
459.92701	740	
460.47552	733	
461.02407	735	
461.57267	742	
462.12132	734	
462.67001	731	
463.21875	737	
463.76754	736	
464.31638	732	
464.86527	733	
465.4142	728	
465.96318	726	
466.51221	730	
467.06129	734	
467.61041	736	
468.15959	739	
468.7088	734	
469.25807	738	
469.80739	733	
470.35675	737	
470.90616	735	
471.45562	733	
472.00512	735	
472.55468	734	
473.10428	732	
473.65393	735	
474.20362	731	
474.75337	737	
475.30316	737	
475.853	736	
476.40288	736	
476.95282	733	
477.5028	737	
478.05283	735	
478.60291	735	
479.15303	738	
479.70321	737	
480.25343	731	
480.80369	734	
481.35401	735	
481.90437	742	
482.45478	734	
483.00524	737	
483.55575	733	
484.1063	737	
484.65691	737	
485.20756	731	
485.75825	742	
486.309	728	
486.85979	729	
487.41063	736	
487.96152	736	
488.51245	734	
489.06344	731	
489.61447	738	
490.16555	739	
490.71667	734	
491.26785	735	
491.81907	736	
492.37034	743	
492.92165	740	
493.47302	732	
494.02443	733	
494.57589	731	
495.1274	735	
495.67895	739	
496.23056	732	
496.78221	736	
497.3339	737	
497.88565	740	
498.43744	739	
498.98928	737	
499.54117	734	
500.09311	736	
500.64509	731	
501.19713	728	
501.74921	732	
502.30133	733	
502.85351	732	
503.40573	735	
503.958	738	
504.51032	739	
505.06268	739	
505.6151	736	
506.16756	734	
506.72007	743	
507.27262	737	
507.82523	740	
508.37788	732	
508.93058	734	
509.48332	739	
510.03612	734	
510.58896	736	
511.14185	736	
511.69479	731	
512.24777	741	
512.8008	737	
513.35389	731	
513.90701	734	
514.46019	737	
515.01341	735	
515.56668	739	
516.12	730	
516.67337	737	
517.22678	731	
517.78024	737	
518.33375	732	
518.88731	730	
519.44092	735	
519.99457	741	
520.54827	737	
521.10202	740	
521.65581	737	
522.20966	739	
522.76355	728	
523.31748	731	
523.87147	740	
524.4255	736	
524.97959	737	
525.53371	734	
526.08789	743	
526.64212	738	
527.19639	738	
527.75071	731	
528.30508	733	
528.85949	741	
529.41395	736	
529.96846	735	
530.52302	729	
