322.1505	759
322.6869	746
323.22334	757
323.75984	760
324.29638	760
324.83296	760
325.3696	751
325.90628	749
326.44301	764
326.97979	758
327.51662	758
328.05349	770
328.59042	759
329.12739	760
329.6644	758
330.20147	752
330.73858	764
331.27574	764
331.81295	769
332.3502	768
332.88751	761
333.42486	760
333.96226	755
334.4997	762
335.0372	766
335.57474	762
336.11233	758
336.64996	762
337.18765	759
337.72538	766
338.26316	771
338.80099	769
339.33886	767
339.87679	753
340.41476	759
340.95277	758
341.49084	756
342.02895	763
342.56711	756
343.10532	759
343.64358	759
344.18188	766
344.72024	762
345.25864	761
345.79708	761
346.33558	759
346.87412	766
347.41271	758
347.95135	762
348.49003	760
349.02877	762
349.56755	767
350.10638	760
350.64525	769
351.18418	766
351.72315	764
352.26217	771
352.80123	760
353.34035	766
353.87951	763
354.41872	778
354.95798	769
355.49728	753
356.03663	766
356.57604	770
357.11548	764
357.65498	765
358.19452	767
358.73411	769
359.27375	767
359.81344	767
360.35317	770
360.89295	762
361.43278	774
361.97266	768
362.51259	766
363.05256	762
363.59258	767
364.13265	767
364.67276	769
365.21292	766
365.75314	767
366.29339	773
366.8337	772
367.37405	777
367.91446	769
368.4549	766
368.9954	769
369.53595	762
370.07654	770
370.61718	767
371.15786	772
371.6986	773
372.23938	774
372.78021	776
373.32109	775
373.86202	764
374.40299	770
374.94401	769
375.48508	776
376.0262	773
376.56736	777
377.10857	782
377.64983	790
378.19114	772
378.73249	777
379.2739	778
379.81535	779
380.35684	775
380.89839	777
381.43998	774
381.98162	785
382.52331	783
383.06505	776
383.60683	780
384.14866	776
384.69054	793
385.23247	775
385.77444	776
386.31646	790
386.85853	790
387.40065	775
387.94282	781
388.48503	787
389.02729	785
389.5696	785
390.11195	784
390.65436	775
391.19681	781
391.73931	796
392.28185	790
392.82445	779
393.36709	786
393.90978	787
394.45252	798
394.9953	795
395.53813	796
396.08101	789
396.62394	793
397.16692	802
397.70994	806
398.25301	807
398.79613	814
399.33929	790
399.88251	798
400.42577	808
400.96908	806
401.51243	815
402.05584	814
402.59929	808
403.14279	813
403.68634	810
404.22993	794
404.77358	819
405.31727	804
405.861	817
406.40479	818
406.94862	809
407.4925	823
408.03643	825
408.58041	827
409.12443	832
409.66851	823
410.21262	835
410.75679	830
411.30101	827
411.84527	843
412.38958	840
412.93394	846
413.47834	839
414.02279	859
414.5673	856
415.11184	850
415.65644	852
416.20108	873
416.74577	864
417.29051	874
417.8353	874
418.38013	874
418.92502	889
419.46995	896
420.01492	892
420.55995	904
421.10502	914
421.65014	932
422.19531	911
422.74052	920
423.28579	951
423.8311	951
424.37646	946
424.92186	955
425.46732	996
426.01282	983
426.55837	986
427.10397	1013
427.64961	1042
428.1953	1051
428.74104	1085
429.28683	1096
429.83267	1125
430.37855	1130
430.92448	1176
431.47046	1163
432.01648	1212
432.56256	1238
433.10868	1281
433.65485	1340
434.20106	1355
434.74733	1399
435.29364	1477
435.84	1522
436.38641	1590
436.93286	1602
437.47936	1700
438.02592	1760
438.57251	1830
439.11916	1959
439.66585	1997
440.21259	2158
440.75938	2259
441.30622	2387
441.8531	2509
442.40003	2643
442.94701	2836
443.49404	2932
444.04111	3120
444.58824	3376
445.13541	3560
445.68262	3739
446.22989	4074
446.7772	4387
447.32456	4592
447.87197	4873
448.41943	5236
448.96693	5623
449.51448	5930
450.06208	6497
450.60973	6864
451.15742	7460
451.70516	7944
452.25295	8637
452.80079	9373
453.34868	10121
453.89661	10818
454.44459	11764
454.99262	12680
455.54069	13687
456.08881	14790
456.63699	16070
457.1852	17436
457.73347	18683
458.28178	20111
458.83015	21775
459.37856	23338
459.92701	25203
460.47552	26766
461.02407	28633
461.57267	30522
462.12132	32215
462.67001	34192
463.21875	36025
463.76754	37943
464.31638	39731
464.86527	41433
465.4142	42533
465.96318	44306
466.51221	45798
467.06129	46230
467.61041	47680
468.15959	48617
468.7088	48786
469.25807	49296
469.80739	49221
470.35675	49441
470.90616	49297
471.45562	48992
472.00512	48876
472.55468	47730
473.10428	47231
473.65393	46284
474.20362	45385
474.75337	44369
475.30316	42953
475.853	42062
476.40288	40881
476.95282	39539
477.5028	38192
478.05283	37139
478.60291	35898
479.15303	34471
479.70321	33669
480.25343	32424
480.80369	30999
481.35401	30363
481.90437	29347
482.45478	28338
483.00524	27584
483.55575	26491
484.1063	25522
484.65691	24680
485.20756	23722
485.75825	23164
486.309	22182
486.85979	21276
487.41063	20336
487.96152	19789
488.51245	19248
489.06344	18457
489.61447	17713
490.16555	17026
490.71667	16331
491.26785	15561
491.81907	15029
492.37034	14340
492.92165	13820
493.47302	13138
494.02443	12458
494.57589	12122
495.1274	11584
495.67895	11063
496.23056	10553
496.78221	10139
497.3339	9783
497.88565	9390
498.43744	8966
498.98928	8582
