320.81992	738
321.36447	741
321.90904	731
322.45365	739
322.99828	738
323.54295	740
324.08764	734
324.63237	730
325.17712	734
325.72191	738
326.26673	741
326.81158	735
327.35645	739
327.90136	738
328.4463	737
328.99127	734
329.53627	736
330.0813	739
330.62636	739
331.17145	740
331.71657	735
332.26172	744
332.8069	737
333.35211	741
333.89735	735
334.44262	733
334.98793	744
335.53326	740
336.07862	737
336.62402	744
337.16944	735
337.71489	731
338.26038	736
338.80589	735
339.35144	737
339.89701	734
340.44262	738
340.98826	739
341.53392	742
342.07962	743
342.62535	736
343.1711	735
343.71689	737
344.26271	736
344.80856	739
345.35444	742
345.90035	736
346.44629	735
346.99226	732
347.53826	736
348.08429	733
348.63035	738
349.17644	742
349.72256	739
350.26871	741
350.8149	739
351.36111	731
351.90735	739
352.45363	740
352.99993	737
353.54626	746
354.09263	744
354.63902	736
355.18545	738
355.7319	736
356.27839	734
356.82491	735
357.37145	735
357.91803	742
358.46464	731
359.01127	740
359.55794	735
360.10464	741
360.65137	742
361.19813	737
361.74492	739
362.29174	737
362.83859	738
363.38547	741
363.93238	738
364.47932	739
365.02629	741
365.57329	737
366.12032	742
366.66738	735
367.21448	741
367.7616	734
368.30875	732
368.85594	734
369.40315	736
369.9504	740
370.49767	735
371.04497	738
371.59231	735
372.13968	740
372.68707	739
373.2345	737
373.78196	737
374.32944	740
374.87696	737
375.42451	738
375.97209	734
376.51969	738
377.06733	738
377.615	739
378.1627	742
378.71043	739
379.25819	735
379.80598	743
380.3538	740
380.90165	732
381.44954	735
381.99745	735
382.54539	741
383.09336	736
383.64136	739
384.1894	746
384.73746	742
385.28556	742
385.83368	740
386.38183	736
386.93002	735
387.47823	735
388.02648	743
388.57476	738
389.12306	737
389.6714	735
390.21977	741
390.76816	740
391.31659	747
391.86505	732
392.41354	736
392.96206	736
393.51061	739
394.05919	738
394.60779	743
395.15643	738
395.70511	735
396.25381	737
396.80254	737
397.3513	741
397.90009	740
398.44891	736
398.99776	744
399.54665	735
400.09556	741
400.6445	741
401.19348	740
401.74248	738
402.29152	747
402.84058	740
403.38968	739
403.9388	739
404.48796	734
405.03714	743
405.58636	740
406.13561	736
406.68489	738
407.23419	739
407.78353	736
408.3329	748
408.8823	745
409.43173	742
409.98119	742
410.53068	743
411.0802	740
411.62975	737
412.17933	742
412.72894	739
413.27858	741
413.82825	736
414.37795	739
414.92769	744
415.47745	740
416.02724	740
416.57706	744
417.12692	744
417.6768	746
418.22672	748
418.77666	735
419.32664	744
419.87664	743
420.42668	740
420.97674	734
421.52684	747
422.07697	740
422.62712	736
423.17731	742
423.72753	741
424.27778	741
424.82806	735
425.37837	739
425.92871	742
426.47907	741
427.02947	736
427.57991	732
428.13037	742
428.68086	743
429.23138	743
429.78193	743
430.33251	740
430.88312	745
431.43377	738
431.98444	741
432.53514	735
433.08588	743
433.63664	749
434.18743	730
434.73826	745
435.28911	735
435.84	747
436.39092	747
436.94186	738
437.49284	745
438.04384	745
438.59488	738
439.14595	750
439.69705	743
440.24818	737
440.79933	746
441.35052	743
441.90174	748
442.45299	745
443.00427	736
443.55558	738
444.10692	739
444.65829	744
445.20969	752
445.76113	752
446.31259	743
446.86408	740
447.4156	753
447.96716	745
448.51874	743
449.07035	749
449.622	745
450.17367	742
450.72537	744
451.27711	742
451.82888	742
452.38067	743
452.9325	746
453.48435	749
454.03624	748
454.58816	746
455.1401	753
455.69208	743
456.24409	739
456.79613	744
457.3482	746
457.9003	740
458.45243	739
459.00459	739
459.55678	744
460.109	744
460.66125	748
461.21353	747
461.76584	740
462.31818	739
462.87055	742
463.42296	747
463.97539	742
464.52785	736
465.08035	741
465.63287	745
466.18542	745
466.73801	737
467.29062	740
467.84327	752
468.39594	739
468.94865	744
469.50139	747
470.05415	739
470.60695	739
471.15978	742
471.71263	738
472.26552	743
472.81844	743
473.37139	743
473.92437	741
474.47738	742
475.03042	743
475.58349	741
476.13659	743
476.68972	731
477.24288	744
477.79607	749
478.34929	745
478.90254	737
479.45583	742
480.00914	746
480.56248	741
481.11586	739
481.66926	743
482.22269	742
482.77616	732
483.32965	737
483.88318	741
484.43673	740
484.99032	738
485.54394	741
486.09758	745
486.65126	742
487.20497	739
487.7587	742
488.31247	739
488.86627	746
489.4201	747
489.97396	742
490.52785	740
491.08177	743
491.63572	740
492.1897	748
492.74371	752
493.29775	742
493.85182	743
494.40592	747
494.96005	740
495.51422	741
496.06841	736
496.62263	743
497.17688	743
497.73117	746
498.28548	747
498.83983	742
499.3942	746
499.94861	748
500.50304	741
501.05751	746
501.612	741
502.16653	744
502.72109	737
503.27567	749
503.83029	742
504.38494	740
504.93962	742
505.49433	739
506.04907	745
506.60383	739
507.15863	739
507.71346	751
508.26832	743
508.82321	744
509.37814	744
509.93309	745
510.48807	742
511.04308	742
511.59812	740
512.15319	749
512.7083	739
513.26343	743
513.81859	741
514.37379	747
514.92901	745
515.48427	744
516.03955	742
516.59487	736
517.15021	743
517.70559	747
518.261	742
518.81643	751
519.3719	744
519.9274	741
520.48292	743
521.03848	750
521.59407	743
522.14969	752
522.70534	743
523.26102	748
523.81673	737
524.37247	743
524.92824	744
525.48404	740
526.03987	753
526.59573	751
527.15162	743
527.70755	744
528.2635	739
528.81948	746
529.37549	743
529.93154	740
530.48761	743
531.04372	747
531.59985	743
532.15602	744
532.71221	740
533.26844	744
533.82469	749
534.38098	746
534.9373	743
535.49364	745
536.05002	741
536.60643	745
537.16287	751
537.71933	754
538.27583	746
538.83236	746
539.38892	753
539.94551	748
540.50213	745
541.05878	745
541.61546	745
542.17217	744
542.72891	744
543.28569	747
543.84249	743
544.39932	747
544.95618	749
545.51308	750
546.07	744
546.62695	747
547.18394	748
547.74095	748
548.298	754
548.85507	745
549.41218	746
549.96931	755
550.52648	749
551.08368	749
551.6409	745
552.19816	747
552.75545	739
553.31277	743
553.87011	740
554.42749	743
554.9849	742
555.54234	749
556.09981	756
556.65731	743
557.21484	746
557.7724	746
558.32999	746
558.88761	749
559.44527	747
560.00295	744
560.56066	749
561.1184	741
561.67618	740
562.23398	741
562.79181	746
563.34968	750
563.90757	751
564.4655	743
565.02345	737
565.58144	746
566.13945	744
566.6975	747
567.25557	747
567.81368	746
568.37182	749
568.92999	738
569.48818	747
570.04641	746
570.60467	744
571.16296	745
571.72128	740
572.27963	743
572.83801	749
573.39642	739
573.95486	741
574.51333	746
575.07183	745
575.63036	746
576.18892	741
576.74752	738
577.30614	746
577.86479	747
578.42348	751
578.98219	747
579.54093	746
580.09971	744
580.65851	745
581.21735	743
581.77621	744
582.33511	745
582.89403	742
583.45299	744
584.01198	741
584.57099	750
585.13004	743
585.68912	745
586.24823	743
586.80737	744
587.36654	748
587.92573	743
588.48496	744
589.04422	738
589.60351	742
590.16283	747
590.72219	745
591.28157	738
591.84098	736
592.40042	742
592.95989	741
593.51939	745
594.07893	750
594.63849	749
595.19808	746
595.75771	736
596.31736	742
596.87705	747
597.43676	747
597.99651	739
598.55628	739
599.11609	747
599.67592	744
600.23579	741
600.79569	746
601.35562	748
601.91557	746
602.47556	750
603.03558	745
603.59563	743
604.15571	741
604.71582	743
605.27596	740
605.83613	749
606.39633	749
606.95656	749
607.51682	745
608.07711	743
608.63743	741
609.19778	738
609.75817	747
610.31858	751
610.87902	743
611.4395	743
612	745
612.56053	744
613.1211	750
613.68169	740
614.24232	748
614.80297	747
615.36366	747
615.92438	741
616.48512	750
617.0459	750
617.60671	747
618.16754	745
618.72841	748
619.28931	746
619.85024	744
620.4112	747
620.97219	739
621.53321	743
622.09426	747
622.65534	749
623.21645	740
623.77759	743
624.33876	742
624.89996	745
625.46119	744
626.02246	742
626.58375	749
627.14507	744
627.70643	745
628.26781	742
628.82922	746
629.39067	744
629.95214	743
630.51365	745
631.07518	747
631.63675	749
632.19835	742
632.75997	744
633.32163	750
633.88332	743
634.44503	746
635.00678	742
635.56856	755
636.13037	747
636.69221	738
637.25408	747
637.81598	743
638.37791	751
638.93987	739
639.50186	738
640.06388	740
640.62593	744
641.18801	747
641.75012	744
642.31226	740
642.87444	749
643.43664	744
643.99887	748
644.56114	737
645.12343	748
645.68576	748
646.24811	744
646.8105	741
647.37291	741
647.93536	739
648.49783	737
649.06034	752
649.62288	742
650.18544	742
650.74804	744
651.31067	744
651.87333	743
652.43601	740
652.99873	738
653.56148	741
654.12426	740
654.68707	743
655.24991	738
655.81278	737
656.37568	745
656.93861	745
657.50158	741
658.06457	743
658.62759	742
659.19064	742
659.75373	741
660.31684	739
660.87998	738
661.44316	741
662.00636	746
662.56959	744
663.13286	743
663.69616	745
664.25948	747
664.82284	747
665.38622	750
665.94964	743
666.51309	743
667.07656	741
667.64007	745
668.20361	743
668.76718	746
669.33078	740
669.89441	741
670.45807	744
671.02176	746
671.58548	743
672.14923	739
672.71301	743
673.27682	742
673.84066	745
674.40453	741
674.96843	751
675.53237	747
676.09633	743
676.66032	737
677.22434	741
677.7884	741
678.35248	738
678.9166	740
679.48074	746
680.04492	743
680.60912	741
681.17336	743
681.73763	747
682.30192	745
682.86625	744
683.43061	742
683.99499	743
684.55941	738
685.12386	744
685.68834	743
686.25285	738
686.81739	739
687.38196	740
687.94656	743
688.51119	744
689.07585	737
689.64054	739
690.20526	740
690.77001	740
691.33479	738
691.89961	738
692.46445	739
693.02932	739
693.59423	739
694.15916	746
694.72412	738
695.28912	744
695.85414	745
696.4192	749
696.98428	743
697.5494	739
698.11454	738
698.67972	736
699.24493	740
699.81017	743
700.37543	746
700.94073	742
701.50606	738
702.07142	735
702.63681	743
703.20223	742
703.76768	747
704.33316	740
704.89867	742
705.46421	739
706.02978	739
706.59538	746
707.16101	743
707.72667	753
708.29236	745
708.85809	737
709.42384	749
709.98962	741
710.55544	740
711.12128	742
711.68716	748
712.25306	739
712.81899	740
713.38496	739
713.95096	739
714.51698	740
715.08304	740
715.64913	746
716.21524	736
716.78139	741
717.34757	741
717.91378	736
718.48001	745
719.04628	740
719.61258	744
720.17891	741
720.74527	739
721.31166	740
721.87808	738
722.44453	738
723.01101	740
723.57753	745
724.14407	740
724.71064	738
725.27724	741
725.84388	738
726.41054	738
726.97723	734
727.54396	740
728.11071	736
728.6775	744
729.24431	740
729.81116	743
730.37803	742
730.94494	731
731.51187	740
732.07884	739
732.64584	738
733.21286	742
733.77992	744
734.34701	738
734.91413	742
735.48128	737
736.04846	737
736.61567	740
737.18291	743
737.75018	735
738.31748	739
738.88481	740
739.45217	738
740.01956	738
740.58698	739
741.15443	740
741.72192	736
742.28943	736
742.85697	743
743.42455	740
743.99215	734
744.55978	743
745.12745	740
745.69514	740
746.26287	740
746.83062	738
747.39841	745
747.96623	740
748.53407	738
749.10195	736
